trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
734,False,"{'a': 0.5, 'e': 0.47998520426653607}",25,11,4.9129067972002405,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.4795054589748941}",20,0,-36.494018827693964,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
736,False,"{'a': 0.5, 'e': 0.4790261931887511}",30,13,-33.42538472852917,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
737,False,"{'a': 0.5, 'e': 0.4785474064288412}",25,0,-47.23889074151688,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",1
738,False,"{'a': 0.5, 'e': 0.4780690982163776}",20,0,-60.2418627627983,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
739,False,"{'a': 0.5, 'e': 0.4775912680730521}",25,0,-73.43605013559365,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
740,False,"{'a': 0.5, 'e': 0.47711391552103444}",30,22,16.00749086270364,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.47663704008297203}",35,3,-110.19372050335555,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 3}",1
742,False,"{'a': 0.5, 'e': 0.4761606412819894}",25,3,-0.901077743180408,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.4756847186416878}",25,0,-12.258615403453526,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
744,False,"{'a': 0.5, 'e': 0.47520927168614446}",25,0,-14.58093967578416,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
745,False,"{'a': 0.5, 'e': 0.47473429993991245}",35,12,-7.404819494410463,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.4742598029280199}",20,6,-14.69944762661888,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
747,False,"{'a': 0.5, 'e': 0.4737857801759698}",20,0,4.322785689663214,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
748,False,"{'a': 0.5, 'e': 0.47331223120973936}",30,0,-33.30465878487647,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",1
749,False,"{'a': 0.5, 'e': 0.47283915555577954}",25,13,-7.079080190261017,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.47236655274101474}",20,0,-101.42463956561207,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
751,False,"{'a': 0.5, 'e': 0.471894422292842}",20,0,-26.70714488455091,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
752,False,"{'a': 0.5, 'e': 0.4714227637391309}",20,0,-61.77639791557625,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
753,False,"{'a': 0.5, 'e': 0.4709515766082228}",20,0,6.9103399400156045,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
754,False,"{'a': 0.5, 'e': 0.47048086042893056}",20,2,-90.16943160220212,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 2}",1
755,False,"{'a': 0.5, 'e': 0.470010614730538}",25,7,-30.681533876277836,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.4695408390427993}",20,0,-145.5836801556622,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
757,False,"{'a': 0.5, 'e': 0.4690715328959388}",25,0,-17.463123727483563,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
758,False,"{'a': 0.5, 'e': 0.46860269582065023}",20,4,16.490345751137127,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.46813432734809657}",20,13,7.40959650946297,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.46766642700990924}",25,10,-13.515925686073741,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.4671989943381879}",20,3,-1.850373039033621,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.46673202886549986}",25,0,-71.70237025171798,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
763,False,"{'a': 0.5, 'e': 0.4662655301248796}",25,9,-14.63918728683178,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.46579949764982825}",20,13,-4.134090607022216,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.4653339309743134}",20,0,23.92884956062542,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
766,False,"{'a': 0.5, 'e': 0.4648688296327683}",30,0,-11.176680274370794,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
767,False,"{'a': 0.5, 'e': 0.46440419316009157}",25,0,18.475658925973356,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
768,False,"{'a': 0.5, 'e': 0.4639400210916467}",25,17,-3.1505197437074113,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.4634763129632616}",20,10,-18.67115532278995,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.46301306831122807}",25,11,13.951006046162913,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.46255028667230147}",20,0,0.6560832854278642,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
772,False,"{'a': 0.5, 'e': 0.4620879675837}",35,10,-7.373398119974944,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.4616261105831047}",20,13,3.368060671376175,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.4611647152086584}",30,22,12.754447592859648,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.4607037809989658}",25,10,10.206087824671327,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.4602433074930926}",30,8,-30.326981465471057,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.4597832942305652}",30,0,-8.288079987363675,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
778,False,"{'a': 0.5, 'e': 0.45932374075137034}",30,0,-32.21975157612585,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
779,False,"{'a': 0.5, 'e': 0.45886464659595455}",20,3,-83.27603450523667,"{0: 11, 1: 0, 2: 4, 3: 1, 4: 1}",1
780,False,"{'a': 0.5, 'e': 0.45840601130522357}",25,15,-0.4859081793684461,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.4579478344205421}",25,13,-43.636538604403064,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
782,False,"{'a': 0.5, 'e': 0.4574901154837332}",20,10,17.22888410838643,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.4570328540370779}",20,0,-2.9298685290500464,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
784,False,"{'a': 0.5, 'e': 0.4565760496233147}",20,1,-33.07058551899231,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.45611970178563926}",25,1,-44.45656580234213,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 1}",1
786,False,"{'a': 0.5, 'e': 0.45566381006770357}",25,0,-58.96067376321308,"{0: 21, 1: 1, 2: 0, 3: 2, 4: 1}",0
787,False,"{'a': 0.5, 'e': 0.4552083740136159}",20,0,7.436653081436206,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
788,False,"{'a': 0.5, 'e': 0.45475339316794017}",20,7,-15.293599331965257,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.45429886707569556}",20,0,-122.42232809442294,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
790,False,"{'a': 0.5, 'e': 0.45384479528235583}",25,0,-42.14391941975776,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
791,False,"{'a': 0.5, 'e': 0.4533911773338492}",20,0,-10.142951297196522,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
792,False,"{'a': 0.5, 'e': 0.4529380127765577}",25,15,19.633814000821552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.4524853011573168}",20,0,-2.1531866562968265,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
794,False,"{'a': 0.5, 'e': 0.45203304202341466}",30,0,-22.07174529142549,"{0: 25, 1: 2, 2: 1, 3: 2, 4: 0}",0
795,False,"{'a': 0.5, 'e': 0.4515812349225922}",25,16,2.0017548684721422,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.4511298794030424}",25,15,21.751805736083757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.45067897501340953}",20,0,16.021269975252594,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
798,False,"{'a': 0.5, 'e': 0.45022852130278923}",20,12,13.776886844236754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.44977851782072775}",20,0,-93.78840519843466,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
800,False,"{'a': 0.5, 'e': 0.44932896411722156}",30,3,-11.26206623137381,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.448879859742717}",20,0,-58.161176601802275,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.4484312042481095}",20,0,5.879391959572425,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
803,False,"{'a': 0.5, 'e': 0.4479829971847437}",20,0,8.606527419266587,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
804,False,"{'a': 0.5, 'e': 0.44753523810441237}",25,2,-25.209946502666416,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.4470879265593564}",30,7,-8.812871231194993,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.44664106210226434}",30,1,-37.93987685361184,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 1}",1
807,False,"{'a': 0.5, 'e': 0.44619464428627154}",25,16,-5.914030598134098,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.44574867266496027}",20,0,-16.216841882435656,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
809,False,"{'a': 0.5, 'e': 0.4453031467923587}",20,5,-68.74687647824659,"{0: 10, 1: 0, 2: 2, 3: 3, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.4448580662229411}",20,0,-60.46108409807887,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
811,False,"{'a': 0.5, 'e': 0.4444134305116268}",20,6,13.709861629065372,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.44396923921378006}",30,16,21.519612046573204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.44352549188520957}",25,17,1.3484619227381225,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.44308218808216787}",30,0,-113.23059936294145,"{0: 21, 1: 0, 2: 6, 3: 2, 4: 1}",0
815,False,"{'a': 0.5, 'e': 0.44263932736135114}",25,10,-56.937259415342666,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 1}",1
816,False,"{'a': 0.5, 'e': 0.4421969092798987}",25,3,-86.65084604315449,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 1}",1
817,False,"{'a': 0.5, 'e': 0.4417549333953924}",20,13,-6.017022620955103,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.4413133992658563}",25,6,11.59072562865622,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.44087230644975617}",30,14,-53.37704288229181,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
820,False,"{'a': 0.5, 'e': 0.4404316545059993}",20,0,10.53595572962761,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
821,False,"{'a': 0.5, 'e': 0.4399914429939336}",30,16,-13.95367356300605,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.4395516714733476}",25,0,-86.4043989195128,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
823,False,"{'a': 0.5, 'e': 0.4391123395044697}",25,0,-49.0855071777066,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
824,False,"{'a': 0.5, 'e': 0.43867344664796787}",20,0,5.24137589092078,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
825,False,"{'a': 0.5, 'e': 0.4382349924649493}",20,0,-77.84302655632878,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
826,False,"{'a': 0.5, 'e': 0.43779697651695965}",25,12,-2.4245200675464504,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.43735939836598303}",20,16,7.477968180033299,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.4369222575744412}",25,14,-16.712399161826845,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.4364855537051934}",20,0,-4.752107080945495,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
830,False,"{'a': 0.5, 'e': 0.4360492863215356}",25,16,14.575275679988462,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.43561345498720055}",30,19,-15.513148518484588,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.4351780592663567}",25,13,-47.49993460712329,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
833,False,"{'a': 0.5, 'e': 0.43474309872360845}",25,0,13.145593392400555,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.43430857292399516}",25,0,-150.4236620824617,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
835,False,"{'a': 0.5, 'e': 0.43387448143299095}",25,14,20.74584556923488,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.43344082381650434}",20,8,-11.053760907397654,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.43300759964087765}",25,8,-11.74194758038833,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.4325748084728867}",25,0,-18.277087380416607,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
839,False,"{'a': 0.5, 'e': 0.43214244987974026}",25,14,-6.552847395903251,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.43171052342907973}",20,10,-13.63184482820044,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.4312790286889786}",20,2,23.623428713553086,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.4308479652279421}",25,3,2.186920545815669,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.4304173326149067}",20,11,-16.945017733458403,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.4299871304192398}",30,16,-8.977100946272355,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.4295573582107392}",20,0,-76.53771597307667,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
846,False,"{'a': 0.5, 'e': 0.42912801555963254}",20,0,-142.46031865484636,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
847,False,"{'a': 0.5, 'e': 0.42869910203657724}",20,0,-29.267123261423617,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
848,False,"{'a': 0.5, 'e': 0.4282706172126597}",25,15,-1.1484178516112697,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.427842560659395}",20,11,-49.23061631249189,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 1}",1
850,False,"{'a': 0.5, 'e': 0.4274149319487267}",35,16,7.2569621737757055,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.4269877306530259}",25,18,4.5852523229416295,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.4265609563450914}",25,13,-45.666877942853716,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
853,False,"{'a': 0.5, 'e': 0.4261346085981488}",20,6,-64.48150144619402,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 1}",1
854,False,"{'a': 0.5, 'e': 0.42570868698585024}",30,12,-12.352333208842246,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.42528319108227414}",25,2,-4.993734229738546,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.4248581204619246}",20,9,6.594998968548618,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.4244334746997309}",25,10,10.119357097539025,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.4240092533710473}",35,1,1.3601724930922647,"{0: 30, 1: 0, 2: 4, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.4235854560516524}",30,3,-46.565976181616094,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.4231620823177488}",20,0,-10.096431932708569,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
861,False,"{'a': 0.5, 'e': 0.4227391317459629}",20,0,6.655210890579354,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
862,False,"{'a': 0.5, 'e': 0.42231660391334386}",25,6,-16.211523258503398,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.421894498397364}",25,12,-62.99821864886112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
864,False,"{'a': 0.5, 'e': 0.42147281477591764}",20,0,-86.66591854772689,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
865,False,"{'a': 0.5, 'e': 0.4210515526273212}",20,9,-31.99047822167634,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
866,False,"{'a': 0.5, 'e': 0.42063071153031245}",30,10,-13.795074674129545,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.42021029106405033}",25,0,-12.813466293357948,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
868,False,"{'a': 0.5, 'e': 0.41979029080811425}",30,1,-56.11386237425346,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 1}",1
869,False,"{'a': 0.5, 'e': 0.419370710342504}",20,4,10.741938532257501,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.418951549247639}",20,0,-43.63729652861836,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
871,False,"{'a': 0.5, 'e': 0.4185328071043582}",20,13,-2.1664997527758167,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.41811448349391933}",25,0,-11.115212111033268,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
873,False,"{'a': 0.5, 'e': 0.41769657799799886}",30,0,-1.1341383275738708,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
874,False,"{'a': 0.5, 'e': 0.41727909019869114}",25,8,-20.805958007422,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
875,False,"{'a': 0.5, 'e': 0.41686201967850844}",20,0,-7.864956883905812,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
876,False,"{'a': 0.5, 'e': 0.4164453660203801}",20,0,-38.43030434641584,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
877,False,"{'a': 0.5, 'e': 0.4160291288076525}",30,4,-7.244413516835364,"{0: 23, 1: 0, 2: 2, 3: 1, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.41561330762408843}",25,12,-25.965037312853838,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
879,False,"{'a': 0.5, 'e': 0.4151979020538666}",30,18,-25.875052628904026,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
880,False,"{'a': 0.5, 'e': 0.4147829116815814}",30,5,10.682269266451788,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.41436833609224244}",20,0,34.85477353794423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
882,False,"{'a': 0.5, 'e': 0.4139541748712741}",20,16,6.661586068497664,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.41354042760451515}",20,6,-0.8206400103628528,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.4131270938782183}",25,0,-38.04913504303665,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
885,False,"{'a': 0.5, 'e': 0.4127141732790497}",30,12,-43.94558877652479,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
886,False,"{'a': 0.5, 'e': 0.4123016653940888}",35,4,-24.369199428006368,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 1}",1
887,False,"{'a': 0.5, 'e': 0.4118895698108276}",20,0,-7.514040422960714,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
888,False,"{'a': 0.5, 'e': 0.41147788611717057}",20,0,7.053492723003572,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
889,False,"{'a': 0.5, 'e': 0.41106661390143395}",30,0,-101.48615507405418,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
890,False,"{'a': 0.5, 'e': 0.4106557527523455}",25,0,-15.601399721301302,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
891,False,"{'a': 0.5, 'e': 0.410245302259044}",25,8,-46.496930906429014,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 1}",1
892,False,"{'a': 0.5, 'e': 0.40983526201107895}",30,1,7.311715123812573,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.4094256315984101}",25,13,2.7246973073096568,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.4090164106114069}",25,0,-80.30730886490247,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
895,False,"{'a': 0.5, 'e': 0.4086075986408485}",25,0,-7.552652879861633,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
896,False,"{'a': 0.5, 'e': 0.4081991952779227}",20,6,-50.77159210376164,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.4077912001142262}",35,0,-52.04923407777859,"{0: 30, 1: 0, 2: 3, 3: 1, 4: 1}",0
898,False,"{'a': 0.5, 'e': 0.4073836127417638}",25,0,-32.96955858014372,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
899,False,"{'a': 0.5, 'e': 0.40697643275294815}",25,0,-14.97146010847802,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",0
900,False,"{'a': 0.5, 'e': 0.4065696597405991}",20,10,7.589221119918452,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.4061632932979437}",25,2,-73.9563130209085,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 2}",1
902,False,"{'a': 0.5, 'e': 0.40575733301861544}",20,6,-2.8629519289493923,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.40535177849665405}",20,14,-4.034973232064919,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.4049466293265049}",20,0,-120.47938558694398,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 3}",0
905,False,"{'a': 0.5, 'e': 0.4045418851030188}",25,0,14.502304467318075,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
906,False,"{'a': 0.5, 'e': 0.4041375454214515}",25,12,-27.543083321307048,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
907,False,"{'a': 0.5, 'e': 0.4037336098774634}",30,24,12.619003857960672,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.40333007806711874}",20,15,9.786482805504885,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.4029269495868858}",25,20,8.267214671954818,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.40252422403363597}",25,0,3.0423280603691656,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
911,False,"{'a': 0.5, 'e': 0.40212190100464373}",25,10,-49.12509098222354,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 1}",1
912,False,"{'a': 0.5, 'e': 0.401719980097586}",25,0,1.7389716887164421,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
913,False,"{'a': 0.5, 'e': 0.4013184609105419}",20,9,-14.77547496129662,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
914,False,"{'a': 0.5, 'e': 0.40091734304199217}",25,0,-44.000503068215544,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
915,False,"{'a': 0.5, 'e': 0.4005166260908188}",20,9,17.24075996930064,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.40011630965630496}",25,8,12.196119695923707,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.3997163933381341}",20,0,-58.53474235240192,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
